 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55361, -89.96261)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55364, -89.96265)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55368, -89.96271)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55372, -89.96278)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55393, -89.96313)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55421, -89.96361)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55449, -89.96401)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55458, -89.96426)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55463, -89.96447)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55465, -89.96467)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55462, -89.96502)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55454, -89.96576)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55447, -89.96635)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55447, -89.96635)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55473, -89.96635)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55517, -89.96634)"
 1005,	 "Fri Jan 02 17:35:09 UTC 2015",	 "(38.55548, -89.96632)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55572, -89.96631)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55604, -89.96628)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55634, -89.96625)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55667, -89.96621)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55725, -89.96614)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55817, -89.96604)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.5586, -89.96598)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55894, -89.96593)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55923, -89.96588)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.55959, -89.96582)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56001, -89.96574)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56122, -89.96547)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.5618, -89.96533)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56224, -89.96523)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56245, -89.96519)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56315, -89.96502)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56424, -89.96478)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56478, -89.96465)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56509, -89.96458)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56528, -89.96454)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56543, -89.96452)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56555, -89.9645)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56565, -89.96449)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56573, -89.96448)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56599, -89.96447)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.5662, -89.96447)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56641, -89.96449)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56658, -89.96451)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56674, -89.96453)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56693, -89.96457)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56706, -89.9646)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56716, -89.96463)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56729, -89.96467)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56744, -89.96472)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56759, -89.96478)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.5679, -89.96491)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56805, -89.96497)"
 1005,	 "Fri Jan 02 17:35:10 UTC 2015",	 "(38.56841, -89.96512)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.56848, -89.96516)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.56915, -89.96544)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.56919, -89.96546)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.56919, -89.96546)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.56925, -89.96546)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.5697, -89.96563)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.56999, -89.96575)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57029, -89.96588)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57043, -89.96593)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57056, -89.96597)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57082, -89.96605)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.5709, -89.96606)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57159, -89.96615)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57207, -89.96616)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57286, -89.96619)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57289, -89.96621)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57325, -89.96621)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57395, -89.96621)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57447, -89.9662)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57479, -89.9662)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57494, -89.9662)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57538, -89.96621)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57571, -89.96621)"
 1005,	 "Fri Jan 02 17:35:11 UTC 2015",	 "(38.57598, -89.96623)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.57612, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.57621, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.5763, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.57763, -89.96621)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.57866, -89.9662)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.57913, -89.9662)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.5793, -89.9662)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58035, -89.96621)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58109, -89.9662)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.5829, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58399, -89.96619)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58468, -89.9662)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58537, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58643, -89.96621)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58743, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58833, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58863, -89.96622)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58918, -89.96623)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.58946, -89.96624)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.59001, -89.96624)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.5915, -89.96625)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.59167, -89.96625)"
 1005,	 "Fri Jan 02 17:35:12 UTC 2015",	 "(38.59198, -89.96624)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59267, -89.96622)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59305, -89.96623)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.5952, -89.96628)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59559, -89.96628)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59658, -89.9663)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.5969, -89.9663)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59726, -89.9663)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59874, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59893, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59897, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.59922, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.5999, -89.9663)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60007, -89.9663)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60044, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60057, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60132, -89.96633)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60187, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60214, -89.96631)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60234, -89.96631)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60259, -89.96631)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60301, -89.96632)"
 1005,	 "Fri Jan 02 17:35:13 UTC 2015",	 "(38.60347, -89.96631)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60457, -89.9663)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60479, -89.96632)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60541, -89.96632)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60584, -89.9663)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60622, -89.96631)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60665, -89.96631)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60694, -89.96631)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60729, -89.96633)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60745, -89.96633)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60786, -89.96631)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.60871, -89.96631)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.61093, -89.96632)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.61441, -89.96635)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.6147, -89.96635)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.61785, -89.96635)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.61813, -89.96634)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.61868, -89.96634)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.62148, -89.96636)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.62333, -89.96635)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.62345, -89.96636)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.62671, -89.96638)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.62694, -89.96636)"
 1005,	 "Fri Jan 02 17:35:14 UTC 2015",	 "(38.62709, -89.96633)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.6273, -89.96627)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62752, -89.96619)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62766, -89.96615)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62787, -89.96612)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62807, -89.96609)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62835, -89.96607)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62857, -89.96604)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62868, -89.966)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62872, -89.96598)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62879, -89.96592)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62887, -89.96581)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62911, -89.96542)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62921, -89.96529)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62933, -89.96517)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62942, -89.96511)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62959, -89.96503)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.62985, -89.96496)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.63036, -89.96488)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.63203, -89.96465)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.63246, -89.96461)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.6328, -89.96464)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.63302, -89.96473)"
 1005,	 "Fri Jan 02 17:35:15 UTC 2015",	 "(38.63328, -89.96485)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.6335, -89.96497)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63362, -89.96507)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.6337, -89.96514)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63385, -89.96533)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63401, -89.96558)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63422, -89.96599)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63428, -89.96609)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63435, -89.96618)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63446, -89.96625)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63455, -89.96629)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63464, -89.96632)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63489, -89.96637)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63542, -89.9664)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63601, -89.96639)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63662, -89.96637)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63735, -89.96637)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63761, -89.96637)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63922, -89.96636)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63922, -89.96636)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63922, -89.96592)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63922, -89.96586)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.6392, -89.96474)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.6392, -89.96462)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.6392, -89.9645)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63921, -89.96443)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63923, -89.96438)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63926, -89.96433)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63929, -89.96428)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63933, -89.96425)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63939, -89.96422)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63944, -89.9642)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63951, -89.96419)"
 1005,	 "Fri Jan 02 17:35:16 UTC 2015",	 "(38.63987, -89.96415)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64035, -89.9641)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64076, -89.96407)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64131, -89.96405)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64159, -89.96405)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64168, -89.96405)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64208, -89.96406)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6427, -89.96407)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64283, -89.96406)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64293, -89.96405)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64303, -89.96404)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64311, -89.964)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64316, -89.96399)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64322, -89.96394)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64326, -89.96391)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64327, -89.96389)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6433, -89.96385)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64333, -89.9638)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64335, -89.96374)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64336, -89.96369)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64336, -89.9636)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64336, -89.96317)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64336, -89.96299)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64337, -89.96268)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64337, -89.96268)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64506, -89.96213)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64506, -89.96213)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64503, -89.96185)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64504, -89.96173)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64506, -89.96161)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6451, -89.96151)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64517, -89.96143)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64524, -89.96138)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64537, -89.96131)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64584, -89.96114)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64617, -89.96097)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6465, -89.9608)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6468, -89.9607)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64743, -89.96053)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64806, -89.9604)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64846, -89.96038)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64855, -89.96038)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64862, -89.96039)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64868, -89.9604)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64875, -89.96043)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64885, -89.9605)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64895, -89.9606)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64898, -89.96066)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64901, -89.96073)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64904, -89.96082)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64906, -89.96093)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64907, -89.96103)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64906, -89.96133)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64907, -89.96141)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6491, -89.96154)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64926, -89.96207)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6493, -89.9622)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64935, -89.96231)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.6494, -89.96239)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64944, -89.96244)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64949, -89.96249)"
 1005,	 "Fri Jan 02 17:35:17 UTC 2015",	 "(38.64953, -89.96251)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.64958, -89.96252)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.64979, -89.96258)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.64987, -89.9626)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.64993, -89.96262)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65003, -89.96267)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65014, -89.96276)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65023, -89.9629)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65048, -89.9635)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65068, -89.964)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65074, -89.96416)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65077, -89.96426)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.6508, -89.96439)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65081, -89.9645)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65084, -89.96487)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65086, -89.96508)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.6509, -89.96523)"
 1005,	 "Fri Jan 02 17:35:18 UTC 2015",	 "(38.65093, -89.96537)"
